102,R,0x42485e3a0a5d2f30,7,0x00000000000000000000000000000000
102,R,0x42485e3a0a5d2f40,7,0x00000000000000000000000000000000
102,R,0x42485e3a0a5d2f50,7,0x00000000000000000000000000000000
102,R,0x42485e3a0a5d2f60,7,0x00000000000000000000000000000000
102,R,0x42485e3a0a5d2f70,7,0x00000000000000000000000000000000
102,R,0x42485e3a0a5d2f80,7,0x00000000000000000000000000000000
102,R,0x42485e3a0a5d2f90,7,0x00000000000000000000000000000000
104,W,0x12e0c8b2bad640f0,2,0x5487ce1eaf19922ad9b8a714e61a441c
104,W,0x12e0c8b2bad64100,2,0x5a92118719c78df48f4ff31e78de5857
106,R,0x8d723104f77383c0,4,0x00000000000000000000000000000000
106,R,0x8d723104f77383d0,4,0x00000000000000000000000000000000
106,R,0x8d723104f77383e0,4,0x00000000000000000000000000000000
106,R,0x8d723104f77383f0,4,0x00000000000000000000000000000000
108,R,0xbaf3897a3e70f160,6,0x00000000000000000000000000000000
108,R,0xbaf3897a3e70f170,6,0x00000000000000000000000000000000
108,R,0xbaf3897a3e70f180,6,0x00000000000000000000000000000000
108,R,0xbaf3897a3e70f190,6,0x00000000000000000000000000000000
108,R,0xbaf3897a3e70f1a0,6,0x00000000000000000000000000000000
108,R,0xbaf3897a3e70f1b0,6,0x00000000000000000000000000000000
110,W,0x1ff39849b4e13570,5,0xec188efbd080e66e552f233a8c25166a
110,W,0x1ff39849b4e13580,5,0xcca74147f6be1f723405095c8a5006c1
110,W,0x1ff39849b4e13590,5,0x49a3e80e966e12778c1745a79a6a5f92
110,W,0x1ff39849b4e135a0,5,0xcc45782198a6416d1775336d71eacd05
110,W,0x1ff39849b4e135b0,5,0x3dfabc08935ddd725129fb7c6288e1a5
111,R,0x2fcd81b5d24bace0,4,0x00000000000000000000000000000000
111,R,0x2fcd81b5d24bacf0,4,0x00000000000000000000000000000000
111,R,0x2fcd81b5d24bad00,4,0x00000000000000000000000000000000
111,R,0x2fcd81b5d24bad10,4,0x00000000000000000000000000000000
113,W,0xcfc6e62585940920,5,0xe521460637176e84d977e9933c49d76f
113,W,0xcfc6e62585940930,5,0xf323ca74d344749096fd35d0adf20806
113,W,0xcfc6e62585940940,5,0x73581a81467437419466e4726b5f5241
113,W,0xcfc6e62585940950,5,0xff0ac0f1a425799aa905d7507e1ea9c5
113,W,0xcfc6e62585940960,5,0xcb175a5afb82860deabca8d0b341facd
114,R,0x1d878f9f9cdf5a80,6,0x00000000000000000000000000000000
114,R,0x1d878f9f9cdf5a90,6,0x00000000000000000000000000000000
114,R,0x1d878f9f9cdf5aa0,6,0x00000000000000000000000000000000
114,R,0x1d878f9f9cdf5ab0,6,0x00000000000000000000000000000000
114,R,0x1d878f9f9cdf5ac0,6,0x00000000000000000000000000000000
114,R,0x1d878f9f9cdf5ad0,6,0x00000000000000000000000000000000
115,W,0x1fdb8b3206d599e0,2,0xd480865f9b38fe803042e325a28f5ab0
115,W,0x1fdb8b3206d599f0,2,0x176ea1b164264cd51ea45cd69371a71f
116,R,0x0589f8779b025240,1,0x00000000000000000000000000000000
118,W,0xccfdba9bba26d850,4,0x05d51433ade9b2b4efdd35f80fa34266
118,W,0xccfdba9bba26d860,4,0x19fbeb1d9edfa3da6cf55b158b53031d
118,W,0xccfdba9bba26d870,4,0x3888447911ebcd49428a1c22d5fdb76a
118,W,0xccfdba9bba26d880,4,0x59acdd984d125e7fa59cec98126cbc8f
119,W,0x7795e98680ee5260,1,0xb306d70019d5f97098b33c6e0a14b90a
120,W,0xe786ab375bca47b0,5,0xe6fd68e8d69c91c278601602bb4a06cb
120,W,0xe786ab375bca47c0,5,0xb29c467d2b5f693291dc59efeb21a3f6
120,W,0xe786ab375bca47d0,5,0xc470f0e7f76fbfb83412fc12ac322c12
120,W,0xe786ab375bca47e0,5,0x28805c5dad1b8f60c9e4dab20edc6d2b
120,W,0xe786ab375bca47f0,5,0x878b9f6b57a1cb712975d279d86dbf11
121,W,0x2cc0f859aa6524a0,8,0x68ef8f5fae68690a78bc71750361524c
121,W,0x2cc0f859aa6524b0,8,0x82339e23dff3334b91b15f5de66cd36e
121,W,0x2cc0f859aa6524c0,8,0x5b6e4ae7a62081434fbaecc0eae2025e
121,W,0x2cc0f859aa6524d0,8,0x403d1f83a859890cd670f668637e0edc
121,W,0x2cc0f859aa6524e0,8,0x032f06cab0d9c2aa8f837ef727460f22
121,W,0x2cc0f859aa6524f0,8,0x55fea08e143e2e04bdd7d19b753c7c99
121,W,0x2cc0f859aa652500,8,0x47e7f5938b5885ca0bb2c3f0bd30291a
121,W,0x2cc0f859aa652510,8,0xf40048d7c31d5a973d792fa12284b7a4
123,R,0x5bf49c04ac642b40,5,0x00000000000000000000000000000000
123,R,0x5bf49c04ac642b50,5,0x00000000000000000000000000000000
123,R,0x5bf49c04ac642b60,5,0x00000000000000000000000000000000
123,R,0x5bf49c04ac642b70,5,0x00000000000000000000000000000000
123,R,0x5bf49c04ac642b80,5,0x00000000000000000000000000000000
124,R,0x72b8ff39a32c9b60,4,0x00000000000000000000000000000000
