0,50494,1
291,50494,1
582,50494,1
873,50494,1
1164,18254,1
1455,18254,1
1746,18254,0
2037,19262,0
2328,19262,0
2619,19262,0
2910,19262,0
3201,19262,1
3492,62522,1
3783,62522,1
4074,1840,1
4365,1840,1
4656,1840,1
4947,1840,1
5238,1840,1
5529,1840,1
5820,29059,1
6111,58716,1
6402,64131,1
6693,64131,1
6984,64131,1
7275,64131,0
7566,64131,0
7857,64131,0
8148,64131,0
8439,64131,0
8730,64131,0
9021,64131,0
9312,64131,0
9603,64131,1
9894,64131,1
10185,51287,1
10476,51287,1
10767,51287,1
11058,51287,1
11349,51287,1
11640,51287,1
11931,51287,0
12222,51287,0
12513,51287,0
12804,51287,0
13095,51287,0
13386,51287,0
13677,51287,0
13968,51287,0
14259,51287,0
14550,51287,0
14841,9698,0
15132,9698,0
15423,9698,0
15714,9698,1
16005,9698,1
16296,24244,1
16587,24244,1
16878,24244,1
17169,24244,1
17460,24244,1
17751,24244,1
18042,24244,1
18333,24244,1
18624,24244,1
18915,24244,0
19206,24244,1
19497,24244,1
19788,24244,1
20079,24244,1
20370,24244,1
20661,24244,0
20952,24244,0
21243,24244,1
21534,24244,0
21825,24244,0
22116,24244,0
22407,24244,0
22698,24244,0
22989,24244,0
23280,24244,0
23571,24244,0
23862,24244,0
24153,24244,0
24444,24244,0
24735,24244,0
25026,24244,0
25317,24244,0
25608,24244,0
25899,24244,0
26190,24244,0
26481,24244,0
26772,24244,0
27063,24244,0
27354,24244,0
27645,9,0
27936,9,0
28227,9,0
28518,9,0
28809,9,1
29100,9,1
29391,9,0
29682,9,0
29973,9,0
30264,9,0
30555,9,0
30846,9,0
31137,9,0
31428,9,1
31719,9,1
32010,9,1
32301,9,1
32592,9,1
32883,9,1
33174,9,1
33465,9,1
33756,9,1
34047,9,1
34338,5505,1
34629,64813,1
34920,57074,1
35211,57074,1
35502,57074,1
35793,57074,1
36084,57074,1
36375,57074,1
36666,57074,1
36957,37949,1
37248,16992,1
37539,16992,1
37830,16992,1
38121,16992,1
38412,16992,1
38703,16992,1
38994,62128,1
39285,62128,1
39576,62128,1
39867,62128,1
40158,62128,1
40449,62128,1
40740,62128,1
41031,11393,1
41322,11393,1
41613,11393,1
41904,11393,1
42195,11393,1
42486,11393,1
42777,11393,1
43068,34198,1
43359,34198,1
43650,34198,1
43941,34198,1
44232,34198,1
44523,34198,1
44814,34198,1
45105,28297,1
45396,28297,1
45687,28297,1
45978,28297,1
46269,28297,1
46560,28297,1
46851,28297,1
47142,28297,1
47433,26475,1
47724,1272,1
48015,41714,1
48306,41714,1
48597,41714,1
48888,41714,1
49179,41714,1
49470,41714,1
49761,41714,1
50052,41714,1
50343,41714,1
50634,41714,1
50925,41714,1
51216,50099,0
51507,50099,0
51798,50099,0
52089,50099,1
52380,50099,0
52671,50099,0
52962,50099,0
53253,50099,0
53544,50099,0
53835,50099,0
54126,50099,0
54417,50099,0
54708,50099,0
54999,50099,1
55290,50099,1
55581,50099,1
55872,50099,1
56163,50099,1
56454,50099,1
56745,50099,1
57036,50099,1
57327,50099,1
57618,53888,1
57909,53888,1
58200,53888,1
58491,53888,1
58782,53888,1
59073,53888,1
59364,53888,1
59655,53888,1
59946,53888,1
60237,53888,0
60528,53888,1
60819,53888,1
61110,53888,0
61401,53888,0
61692,53888,1
61983,15932,1
62274,15932,1
62565,15932,1
62856,15932,1
63147,15932,1
63438,15932,0
63729,15932,1
64020,28308,1
64311,28308,1
64602,28308,1
64893,28308,1
65184,19095,1
65475,19095,0
65766,54478,0
66057,54478,0
66348,58552,0
66639,58552,0
66930,58552,0
67221,58552,0
67512,58552,0
67803,58552,0
68094,58552,0
68385,58552,0
68676,58552,0
68967,58552,0
69258,941,0
69549,941,1
69840,941,1
70131,941,1
70422,941,1
70713,941,1
71004,941,0
71295,941,0
71586,941,0
71877,941,0
72168,941,0
72459,941,0
72750,941,0
73041,941,0
73332,941,0
73623,941,0
73914,941,0
74205,941,0
74496,941,0
74787,55337,0
75078,55337,0
75369,55337,0
75660,55337,0
75951,55337,1
76242,57841,1
76533,57841,1
76824,14236,1
77115,14236,1
77406,14236,1
77697,14236,1
77988,14236,1
78279,14236,0
78570,14236,0
78861,14236,0
79152,14236,0
79443,14236,0
79734,14236,0
80025,14236,0
80316,14236,0
80607,14236,0
80898,14236,0
81189,14236,0
81480,14236,1
81771,14236,1
82062,14236,1
82353,14236,1
82644,14236,1
82935,14236,1
83226,14236,0
83517,14236,0
83808,14236,0
84099,14236,0
84390,14236,1
84681,14236,1
84972,14236,1
85263,14236,1
85554,14236,1
85845,14236,1
86136,14236,1
86427,14236,1
86718,14236,1
87009,14236,1
87300,14236,1
87591,14236,1
87882,14236,1
88173,14236,1
88464,14236,1
88755,14236,1
89046,14236,1
89337,14236,1
89628,14236,1
89919,14236,1
90210,14236,1
90501,14236,1
90792,14236,1
91083,14236,1
91374,38342,1
91665,38342,1
91956,38342,1
92247,38342,1
92538,38342,1
92829,38342,1
93120,38342,1
93411,38342,1
93702,58212,1
93993,56005,1
94284,56005,1
94575,56005,0
94866,56005,0
95157,56005,0
95448,56005,0
95739,56005,0
96030,56005,0
96321,56005,0
96612,56005,0
96903,56005,0
97194,56005,0
97485,56005,1
97776,56440,1
98067,56440,1
98358,56440,1
98649,56440,1
98940,56440,1
99231,56440,1
99522,56440,0
99813,56440,1
100104,56440,1
100395,56440,1
100686,56440,1
100977,56440,1
101268,56440,1
101559,56440,1
101850,56440,1
102141,56440,1
102432,56440,1
102723,56440,1
103014,56440,1
103305,56440,0
103596,56440,0
103887,56440,0
104178,56440,1
104469,56440,1
104760,56440,1
105051,56440,1
105342,57755,1
105633,57755,1
105924,57755,1
106215,32732,1
106506,32732,1
106797,41890,0
107088,41890,0
107379,41890,0
107670,41890,0
107961,41890,0
108252,41890,0
108543,41890,0
108834,41890,0
109125,41890,0
109416,41890,1
109707,41890,1
109998,41890,1
110289,41890,1
110580,47042,1
110871,47042,1
111162,47042,1
111453,8491,1
111744,8491,1
112035,8491,1
112326,8491,1
112617,8491,1
112908,8491,1
113199,8491,1
113490,10021,1
113781,10021,0
114072,10021,0
114363,30843,0
114654,30843,0
114945,30843,0
115236,30843,1
115527,30843,1
115818,30843,1
116109,30843,1
116400,30843,1
116691,30843,1
116982,63034,1
117273,63034,1
117564,63034,1
117855,63034,1
118146,63034,0
118437,63034,0
118728,63034,0
119019,63034,0
119310,63034,0
119601,63034,0
119892,63034,0
120183,63034,0
120474,63034,0
120765,63034,0
121056,63034,1
121347,63034,1
121638,63034,1
121929,63034,0
122220,63034,0
122511,63034,0
122802,63034,0
123093,63034,0
123384,63034,0
123675,63034,1
123966,63034,1
124257,63034,1
124548,22454,1
124839,22454,1
125130,22454,1
125421,22454,1
125712,22454,1
126003,22454,1
126294,22454,1
126585,22454,1
126876,22454,1
127167,13586,1
127458,13586,1
127749,13586,1
128040,13586,1
128331,13586,0
128622,13586,0
128913,13586,0
129204,13586,0
129495,13586,0
129786,13586,0
130077,13586,0
130368,61461,1
130659,61461,1
130950,61461,1
131241,61461,1
131532,61461,1
131823,61461,1
132114,61461,1
132405,61461,1
132696,61461,1
132987,61461,1
133278,61461,0
133569,27390,0
133860,31804,0
134151,31804,0
134442,31804,1
134733,31804,1
135024,31804,1
135315,31804,1
135606,47604,1
135897,47604,1
136188,47604,1
136479,47604,1
136770,47604,1
137061,47604,1
137352,47604,0
137643,47604,0
137934,47604,0
138225,47604,1
138516,47604,1
138807,47604,1
139098,47604,1
139389,50423,1
139680,50423,1
139971,50423,0
140262,50423,1
140553,50423,1
140844,24902,1
141135,24902,1
141426,24902,1
141717,24902,1
142008,24902,1
142299,24902,1
142590,29924,1
142881,29924,0
143172,29924,0
143463,29924,0
143754,29924,0
144045,29924,0
144336,29924,0
144627,29924,0
144918,29924,0
145209,29924,0
145500,29924,0
145791,29924,0
146082,29924,0
146373,29924,0
146664,29924,0
146955,29924,0
147246,29924,0
147537,29924,0
147828,29924,0
148119,29924,0
148410,29924,0
148701,29924,0
148992,29924,0
149283,29924,0
149574,29924,1
149865,29924,1
150156,29924,1
150447,29924,1
150738,29924,1
151029,29924,1
151320,3327,1
151611,36055,1
151902,36055,1
152193,36055,1
152484,36055,1
152775,6122,1
153066,6122,1
153357,6122,1
153648,6122,1
153939,6122,1
154230,6122,1
154521,6122,1
154812,6122,1
155103,6122,1
155394,6122,0
155685,6122,0
155976,6122,0
156267,6122,0
156558,6122,0
156849,25282,0
157140,25282,0
157431,25282,0
157722,25282,0
158013,25282,0
158304,25282,0
158595,25282,0
158886,25282,0
159177,25282,0
159468,25282,0
159759,15577,0
160050,23933,0
160341,23933,0
160632,23933,0
160923,23933,0
161214,23933,0
161505,23933,0
161796,23933,0
162087,23933,0
162378,23933,1
162669,23933,1
162960,23933,1
163251,23933,1
163542,23933,1
163833,23933,1
164124,23933,1
164415,23933,1
164706,23933,1
164997,23933,1
165288,23933,1
165579,23933,1
165870,23933,1
166161,23933,1
166452,23933,1
166743,23933,1
167034,61785,0
167325,61785,0
167616,61785,1
167907,61785,1
168198,19252,1
168489,19252,1
168780,19252,0
169071,43027,1
169362,43027,1
169653,43027,1
169944,43027,1
170235,43027,1
170526,43027,1
170817,43027,1
171108,43027,1
171399,43027,0
171690,43027,0
171981,43027,1
172272,43027,1
172563,43027,1
172854,43027,1
173145,43027,1
173436,43027,1
173727,43027,1
174018,43636,1
174309,47713,1
174600,47713,1
174891,47713,1
175182,56562,1
175473,56562,1
175764,31464,1
176055,31464,1
176346,31464,0
176637,31464,0
176928,31464,0
177219,31464,0
177510,31464,0
177801,31464,1
178092,31464,1
178383,31464,1
178674,31464,1
178965,31464,1
179256,60383,1
179547,60383,1
179838,60383,1
180129,37186,1
180420,37186,1
180711,37186,1
181002,37186,1
181293,37186,1
181584,37186,1
181875,37186,1
182166,37186,1
182457,37186,1
182748,37186,1
183039,37186,1
183330,37186,1
183621,37186,1
183912,37186,1
184203,37186,1
184494,37186,1
184785,37186,1
185076,37186,1
185367,37186,1
185658,37186,1
185949,37186,1
186240,37186,0
186531,37186,0
186822,37186,0
187113,37186,1
187404,37186,1
187695,37186,1
187986,37186,1
188277,49619,1
188568,40128,0
188859,12807,0
189150,12807,0
189441,12807,0
189732,14000,0
190023,14000,0
190314,14000,1
190605,14000,1
190896,14000,1
191187,14000,1
191478,14000,1
191769,14000,1
192060,14000,1
192351,14000,1
192642,14000,0
192933,14000,0
193224,14000,0
193515,22020,0
193806,22020,0
194097,53595,0
194388,53595,0
194679,53595,0
194970,53595,0
195261,53595,0
